,Date,Open,High,Low,Close,Volume
317,20230704 08:47:00 Asia/Calcutta,4490.75,4490.75,4490.75,4490.75,39
318,20230704 08:48:00 Asia/Calcutta,4490.75,4491.0,4490.5,4490.5,8
319,20230704 08:49:00 Asia/Calcutta,4490.5,4490.75,4490.5,4490.75,10
320,20230704 08:50:00 Asia/Calcutta,4490.5,4490.5,4490.5,4490.5,5
321,20230704 08:51:00 Asia/Calcutta,4490.5,4490.5,4490.5,4490.5,1
322,20230704 08:52:00 Asia/Calcutta,4490.5,4490.5,4490.5,4490.5,16
323,20230704 08:53:00 Asia/Calcutta,4490.5,4490.5,4490.5,4490.5,2
324,20230704 08:54:00 Asia/Calcutta,4490.5,4490.5,4490.5,4490.5,0
325,20230704 08:55:00 Asia/Calcutta,4490.5,4490.5,4490.25,4490.5,5
326,20230704 08:56:00 Asia/Calcutta,4490.25,4490.25,4490.25,4490.25,10
327,20230704 08:57:00 Asia/Calcutta,4490.25,4490.25,4490.25,4490.25,1
328,20230704 08:58:00 Asia/Calcutta,4490.5,4490.5,4490.5,4490.5,1
329,20230704 08:59:00 Asia/Calcutta,4490.25,4490.25,4490.0,4490.0,15
330,20230704 09:00:00 Asia/Calcutta,4490.25,4490.5,4490.0,4490.5,53
331,20230704 09:01:00 Asia/Calcutta,4490.5,4490.75,4490.5,4490.75,14
332,20230704 09:02:00 Asia/Calcutta,4490.75,4491.25,4490.75,4491.0,50
333,20230704 09:03:00 Asia/Calcutta,4491.0,4491.25,4491.0,4491.0,39
334,20230704 09:04:00 Asia/Calcutta,4490.75,4491.25,4490.75,4491.0,36
335,20230704 09:05:00 Asia/Calcutta,4491.0,4491.25,4491.0,4491.0,21
336,20230704 09:06:00 Asia/Calcutta,4491.25,4491.25,4491.0,4491.25,48
337,20230704 09:07:00 Asia/Calcutta,4491.5,4491.5,4491.25,4491.25,49
338,20230704 09:08:00 Asia/Calcutta,4491.5,4491.75,4491.5,4491.5,109
339,20230704 09:09:00 Asia/Calcutta,4491.75,4491.75,4491.75,4491.75,16
340,20230704 09:10:00 Asia/Calcutta,4491.5,4491.75,4491.25,4491.25,30
341,20230704 09:11:00 Asia/Calcutta,4491.25,4491.5,4491.25,4491.5,74
342,20230704 09:12:00 Asia/Calcutta,4491.5,4491.75,4491.5,4491.5,36
343,20230704 09:13:00 Asia/Calcutta,4491.5,4491.75,4491.25,4491.5,15
344,20230704 09:14:00 Asia/Calcutta,4491.5,4491.75,4491.5,4491.75,32
345,20230704 09:15:00 Asia/Calcutta,4491.75,4491.75,4491.75,4491.75,24
346,20230704 09:16:00 Asia/Calcutta,4491.5,4491.5,4491.25,4491.5,68
347,20230704 09:17:00 Asia/Calcutta,4491.5,4491.5,4491.25,4491.5,40
348,20230704 09:18:00 Asia/Calcutta,4491.5,4492.0,4491.5,4491.75,97
349,20230704 09:19:00 Asia/Calcutta,4491.75,4491.75,4491.75,4491.75,39
350,20230704 09:20:00 Asia/Calcutta,4491.75,4491.75,4491.75,4491.75,2
351,20230704 09:21:00 Asia/Calcutta,4491.75,4491.75,4491.75,4491.75,87
352,20230704 09:22:00 Asia/Calcutta,4492.0,4492.0,4492.0,4492.0,59
353,20230704 09:23:00 Asia/Calcutta,4492.0,4492.25,4492.0,4492.0,13
354,20230704 09:24:00 Asia/Calcutta,4492.0,4492.0,4492.0,4492.0,0
355,20230704 09:25:00 Asia/Calcutta,4491.75,4491.75,4491.75,4491.75,20
356,20230704 09:26:00 Asia/Calcutta,4491.5,4491.75,4491.25,4491.5,64
357,20230704 09:27:00 Asia/Calcutta,4491.5,4491.5,4491.5,4491.5,0
358,20230704 09:28:00 Asia/Calcutta,4491.25,4491.25,4491.25,4491.25,27
359,20230704 09:29:00 Asia/Calcutta,4491.5,4491.5,4491.25,4491.25,2
360,20230704 09:30:00 Asia/Calcutta,4491.25,4491.5,4491.25,4491.5,7
361,20230704 09:31:00 Asia/Calcutta,4491.5,4491.5,4490.75,4491.0,173
362,20230704 09:32:00 Asia/Calcutta,4491.25,4491.5,4491.25,4491.25,37
363,20230704 09:33:00 Asia/Calcutta,4491.25,4491.25,4491.25,4491.25,1
364,20230704 09:34:00 Asia/Calcutta,4491.25,4491.5,4491.25,4491.5,15
365,20230704 09:35:00 Asia/Calcutta,4491.5,4491.75,4491.5,4491.5,28
366,20230704 09:36:00 Asia/Calcutta,4491.5,4491.5,4491.5,4491.5,42
367,20230704 09:37:00 Asia/Calcutta,4491.5,4491.5,4491.5,4491.5,3
368,20230704 09:38:00 Asia/Calcutta,4491.5,4491.75,4491.5,4491.75,35
369,20230704 09:39:00 Asia/Calcutta,4491.75,4491.75,4491.75,4491.75,3
370,20230704 09:40:00 Asia/Calcutta,4491.75,4491.75,4491.75,4491.75,26
371,20230704 09:41:00 Asia/Calcutta,4491.75,4491.75,4491.5,4491.75,38
372,20230704 09:42:00 Asia/Calcutta,4491.75,4491.75,4491.5,4491.5,14
373,20230704 09:43:00 Asia/Calcutta,4491.5,4491.5,4491.5,4491.5,44
374,20230704 09:44:00 Asia/Calcutta,4491.25,4491.25,4491.25,4491.25,1
375,20230704 09:45:00 Asia/Calcutta,4491.5,4491.5,4491.5,4491.5,12
376,20230704 09:46:00 Asia/Calcutta,4491.5,4491.5,4491.5,4491.5,13
377,20230704 09:47:00 Asia/Calcutta,4491.5,4491.5,4491.5,4491.5,4
378,20230704 09:48:00 Asia/Calcutta,4491.5,4491.75,4491.5,4491.75,4
379,20230704 09:49:00 Asia/Calcutta,4491.5,4491.75,4491.5,4491.75,39
380,20230704 09:50:00 Asia/Calcutta,4491.75,4491.75,4491.75,4491.75,0
381,20230704 09:51:00 Asia/Calcutta,4491.75,4491.75,4491.75,4491.75,0
382,20230704 09:52:00 Asia/Calcutta,4491.75,4492.0,4491.75,4492.0,239
383,20230704 09:53:00 Asia/Calcutta,4492.25,4492.25,4491.75,4491.75,8
384,20230704 09:54:00 Asia/Calcutta,4491.75,4491.75,4491.5,4491.75,29
385,20230704 09:55:00 Asia/Calcutta,4491.75,4491.75,4491.75,4491.75,9
386,20230704 09:56:00 Asia/Calcutta,4491.5,4491.5,4491.5,4491.5,3
387,20230704 09:57:00 Asia/Calcutta,4491.75,4491.75,4491.5,4491.75,51
388,20230704 09:58:00 Asia/Calcutta,4491.75,4491.75,4491.75,4491.75,17
389,20230704 09:59:00 Asia/Calcutta,4491.75,4491.75,4491.75,4491.75,20
390,20230704 10:00:00 Asia/Calcutta,4491.75,4492.5,4491.75,4492.0,373
391,20230704 10:01:00 Asia/Calcutta,4492.0,4492.5,4491.75,4491.75,206
392,20230704 10:02:00 Asia/Calcutta,4491.5,4491.5,4491.5,4491.5,11
393,20230704 10:03:00 Asia/Calcutta,4491.5,4492.0,4491.5,4492.0,85
394,20230704 10:04:00 Asia/Calcutta,4492.0,4492.25,4492.0,4492.25,44
395,20230704 10:05:00 Asia/Calcutta,4492.25,4492.25,4492.0,4492.0,22
396,20230704 10:06:00 Asia/Calcutta,4491.75,4492.25,4491.75,4492.25,30
397,20230704 10:07:00 Asia/Calcutta,4492.25,4492.25,4492.25,4492.25,41
398,20230704 10:08:00 Asia/Calcutta,4492.25,4492.75,4492.25,4492.25,70
399,20230704 10:09:00 Asia/Calcutta,4492.5,4492.75,4492.5,4492.75,68
400,20230704 10:10:00 Asia/Calcutta,4492.5,4492.75,4492.5,4492.75,32
401,20230704 10:11:00 Asia/Calcutta,4492.75,4492.75,4492.5,4492.5,58
402,20230704 10:12:00 Asia/Calcutta,4492.75,4492.75,4492.75,4492.75,38
403,20230704 10:13:00 Asia/Calcutta,4493.0,4493.25,4492.75,4493.0,96
404,20230704 10:14:00 Asia/Calcutta,4492.75,4493.0,4492.75,4493.0,3
405,20230704 10:15:00 Asia/Calcutta,4492.75,4492.75,4492.5,4492.5,67
406,20230704 10:16:00 Asia/Calcutta,4492.5,4492.5,4492.25,4492.25,35
407,20230704 10:17:00 Asia/Calcutta,4492.25,4492.25,4492.25,4492.25,39
408,20230704 10:18:00 Asia/Calcutta,4492.25,4492.25,4492.25,4492.25,6
409,20230704 10:19:00 Asia/Calcutta,4492.0,4492.5,4492.0,4492.25,55
410,20230704 10:20:00 Asia/Calcutta,4492.25,4492.5,4491.75,4492.5,179
411,20230704 10:21:00 Asia/Calcutta,4492.5,4492.5,4492.25,4492.25,50
412,20230704 10:22:00 Asia/Calcutta,4492.25,4492.25,4492.0,4492.0,7
413,20230704 10:23:00 Asia/Calcutta,4492.0,4492.0,4492.0,4492.0,42
414,20230704 10:24:00 Asia/Calcutta,4492.0,4492.25,4492.0,4492.25,2
415,20230704 10:25:00 Asia/Calcutta,4492.0,4492.0,4491.5,4491.75,37
416,20230704 10:26:00 Asia/Calcutta,4491.5,4491.75,4491.5,4491.75,4
417,20230704 10:27:00 Asia/Calcutta,4491.75,4491.75,4491.75,4491.75,1
418,20230704 10:28:00 Asia/Calcutta,4491.75,4491.75,4491.75,4491.75,17
419,20230704 10:29:00 Asia/Calcutta,4491.75,4491.75,4491.75,4491.75,24
420,20230704 10:30:00 Asia/Calcutta,4492.0,4492.0,4491.75,4492.0,9
421,20230704 10:31:00 Asia/Calcutta,4492.0,4492.25,4491.75,4492.0,45
422,20230704 10:32:00 Asia/Calcutta,4492.25,4492.5,4492.25,4492.25,37
423,20230704 10:33:00 Asia/Calcutta,4492.0,4492.25,4492.0,4492.25,23
424,20230704 10:34:00 Asia/Calcutta,4492.5,4492.5,4492.25,4492.25,4
425,20230704 10:35:00 Asia/Calcutta,4492.5,4492.5,4492.5,4492.5,1
426,20230704 10:36:00 Asia/Calcutta,4492.25,4492.25,4492.0,4492.0,50
427,20230704 10:37:00 Asia/Calcutta,4492.0,4492.25,4492.0,4492.25,60
428,20230704 10:38:00 Asia/Calcutta,4492.25,4492.25,4492.25,4492.25,3
429,20230704 10:39:00 Asia/Calcutta,4492.0,4492.0,4491.75,4492.0,60
430,20230704 10:40:00 Asia/Calcutta,4491.75,4492.0,4491.75,4492.0,70
431,20230704 10:41:00 Asia/Calcutta,4492.25,4492.5,4492.25,4492.5,21
432,20230704 10:42:00 Asia/Calcutta,4492.5,4492.75,4492.5,4492.5,5
433,20230704 10:43:00 Asia/Calcutta,4492.75,4493.0,4492.75,4492.75,94
434,20230704 10:44:00 Asia/Calcutta,4493.0,4493.0,4493.0,4493.0,1
435,20230704 10:45:00 Asia/Calcutta,4492.75,4493.0,4492.5,4493.0,133
436,20230704 10:46:00 Asia/Calcutta,4492.75,4493.0,4492.75,4492.75,15
437,20230704 10:47:00 Asia/Calcutta,4492.75,4492.75,4492.25,4492.5,91
438,20230704 10:48:00 Asia/Calcutta,4492.75,4492.75,4492.25,4492.25,22
439,20230704 10:49:00 Asia/Calcutta,4492.25,4492.25,4492.25,4492.25,48
440,20230704 10:50:00 Asia/Calcutta,4492.5,4492.5,4492.5,4492.5,3
441,20230704 10:51:00 Asia/Calcutta,4492.25,4492.75,4492.25,4492.5,151
442,20230704 10:52:00 Asia/Calcutta,4492.25,4492.5,4492.25,4492.25,21
443,20230704 10:53:00 Asia/Calcutta,4492.5,4492.5,4492.25,4492.25,21
444,20230704 10:54:00 Asia/Calcutta,4492.25,4492.5,4492.25,4492.25,47
445,20230704 10:55:00 Asia/Calcutta,4492.25,4492.25,4492.25,4492.25,35
446,20230704 10:56:00 Asia/Calcutta,4492.25,4492.25,4492.25,4492.25,11
447,20230704 10:57:00 Asia/Calcutta,4492.0,4492.0,4491.75,4492.0,123
448,20230704 10:58:00 Asia/Calcutta,4492.0,4492.25,4492.0,4492.25,31
449,20230704 10:59:00 Asia/Calcutta,4492.0,4492.0,4491.75,4491.75,53
450,20230704 11:00:00 Asia/Calcutta,4491.75,4491.75,4491.5,4491.75,18
451,20230704 11:01:00 Asia/Calcutta,4491.75,4492.0,4491.75,4492.0,11
452,20230704 11:02:00 Asia/Calcutta,4492.25,4492.25,4492.25,4492.25,43
453,20230704 11:03:00 Asia/Calcutta,4492.0,4492.0,4492.0,4492.0,30
454,20230704 11:04:00 Asia/Calcutta,4492.0,4492.0,4491.75,4492.0,78
455,20230704 11:05:00 Asia/Calcutta,4492.0,4492.25,4492.0,4492.25,18
456,20230704 11:06:00 Asia/Calcutta,4492.0,4492.0,4492.0,4492.0,1
457,20230704 11:07:00 Asia/Calcutta,4492.25,4492.25,4492.0,4492.0,44
458,20230704 11:08:00 Asia/Calcutta,4492.0,4492.0,4491.75,4491.75,45
459,20230704 11:09:00 Asia/Calcutta,4491.75,4491.75,4491.75,4491.75,24
460,20230704 11:10:00 Asia/Calcutta,4492.0,4492.0,4492.0,4492.0,39
461,20230704 11:11:00 Asia/Calcutta,4492.0,4492.0,4491.75,4491.75,29
462,20230704 11:12:00 Asia/Calcutta,4491.75,4491.75,4491.5,4491.75,12
463,20230704 11:13:00 Asia/Calcutta,4491.5,4491.5,4491.5,4491.5,19
464,20230704 11:14:00 Asia/Calcutta,4491.5,4491.75,4491.5,4491.75,60
465,20230704 11:15:00 Asia/Calcutta,4492.0,4492.25,4492.0,4492.25,49
466,20230704 11:16:00 Asia/Calcutta,4492.0,4492.0,4492.0,4492.0,33
467,20230704 11:17:00 Asia/Calcutta,4491.75,4491.75,4491.25,4491.5,252
468,20230704 11:18:00 Asia/Calcutta,4491.5,4491.5,4491.25,4491.25,83
469,20230704 11:19:00 Asia/Calcutta,4491.25,4491.25,4491.25,4491.25,51
470,20230704 11:20:00 Asia/Calcutta,4491.0,4491.25,4491.0,4491.0,97
471,20230704 11:21:00 Asia/Calcutta,4491.0,4491.0,4490.75,4490.75,115
472,20230704 11:22:00 Asia/Calcutta,4490.75,4491.25,4490.75,4491.25,287
473,20230704 11:23:00 Asia/Calcutta,4491.0,4491.0,4490.75,4490.75,14
474,20230704 11:24:00 Asia/Calcutta,4491.0,4491.5,4491.0,4491.0,76
475,20230704 11:25:00 Asia/Calcutta,4491.0,4491.0,4490.75,4491.0,49
476,20230704 11:26:00 Asia/Calcutta,4491.25,4491.25,4491.0,4491.0,33
477,20230704 11:27:00 Asia/Calcutta,4490.75,4491.25,4490.75,4491.25,30
478,20230704 11:28:00 Asia/Calcutta,4491.25,4491.25,4491.0,4491.0,25
479,20230704 11:29:00 Asia/Calcutta,4491.0,4491.0,4491.0,4491.0,8
480,20230704 11:30:00 Asia/Calcutta,4491.0,4491.5,4490.75,4491.0,195
481,20230704 11:31:00 Asia/Calcutta,4491.25,4491.25,4491.0,4491.0,140
482,20230704 11:32:00 Asia/Calcutta,4491.0,4491.0,4490.75,4490.75,73
483,20230704 11:33:00 Asia/Calcutta,4490.75,4490.75,4490.25,4490.25,191
484,20230704 11:34:00 Asia/Calcutta,4490.25,4490.25,4489.75,4489.75,209
485,20230704 11:35:00 Asia/Calcutta,4490.0,4490.5,4490.0,4490.5,167
486,20230704 11:36:00 Asia/Calcutta,4490.25,4490.75,4490.25,4490.5,170
487,20230704 11:37:00 Asia/Calcutta,4490.5,4490.5,4490.25,4490.5,13
488,20230704 11:38:00 Asia/Calcutta,4490.5,4490.5,4490.25,4490.25,132
489,20230704 11:39:00 Asia/Calcutta,4490.25,4490.5,4490.25,4490.5,71
490,20230704 11:40:00 Asia/Calcutta,4490.5,4490.5,4490.25,4490.5,43
491,20230704 11:41:00 Asia/Calcutta,4490.5,4490.5,4490.25,4490.25,52
492,20230704 11:42:00 Asia/Calcutta,4490.5,4490.5,4490.25,4490.25,47
493,20230704 11:43:00 Asia/Calcutta,4490.25,4490.5,4490.25,4490.25,81
494,20230704 11:44:00 Asia/Calcutta,4490.5,4490.5,4490.25,4490.25,9
495,20230704 11:45:00 Asia/Calcutta,4490.25,4490.5,4490.0,4490.5,32
496,20230704 11:46:00 Asia/Calcutta,4490.5,4490.75,4490.5,4490.75,76
497,20230704 11:47:00 Asia/Calcutta,4490.75,4491.0,4490.5,4490.5,44
498,20230704 11:48:00 Asia/Calcutta,4490.5,4490.75,4490.5,4490.75,18
499,20230704 11:49:00 Asia/Calcutta,4490.75,4490.75,4490.5,4490.75,82
500,20230704 11:50:00 Asia/Calcutta,4491.0,4491.0,4490.5,4490.5,65
501,20230704 11:51:00 Asia/Calcutta,4490.5,4490.5,4490.25,4490.5,50
502,20230704 11:52:00 Asia/Calcutta,4490.5,4490.5,4490.25,4490.25,24
503,20230704 11:53:00 Asia/Calcutta,4490.5,4490.5,4490.25,4490.25,29
504,20230704 11:54:00 Asia/Calcutta,4490.5,4491.0,4490.5,4491.0,93
505,20230704 11:55:00 Asia/Calcutta,4491.0,4491.25,4491.0,4491.25,29
506,20230704 11:56:00 Asia/Calcutta,4491.25,4491.5,4491.25,4491.5,141
507,20230704 11:57:00 Asia/Calcutta,4491.5,4491.75,4491.0,4491.0,154
508,20230704 11:58:00 Asia/Calcutta,4491.0,4491.5,4491.0,4491.25,129
509,20230704 11:59:00 Asia/Calcutta,4491.25,4491.25,4491.0,4491.25,30
510,20230704 12:00:00 Asia/Calcutta,4491.5,4491.5,4490.75,4491.0,98
511,20230704 12:01:00 Asia/Calcutta,4491.25,4491.25,4491.0,4491.0,27
512,20230704 12:02:00 Asia/Calcutta,4490.75,4490.75,4490.5,4490.5,90
513,20230704 12:03:00 Asia/Calcutta,4490.5,4490.5,4490.0,4490.0,87
514,20230704 12:04:00 Asia/Calcutta,4490.25,4490.5,4490.0,4490.0,68
515,20230704 12:05:00 Asia/Calcutta,4490.0,4490.25,4489.75,4490.0,104
516,20230704 12:06:00 Asia/Calcutta,4490.0,4490.25,4489.75,4489.75,88
517,20230704 12:07:00 Asia/Calcutta,4489.75,4490.25,4489.75,4490.25,27
518,20230704 12:08:00 Asia/Calcutta,4490.25,4490.25,4489.75,4490.0,35
519,20230704 12:09:00 Asia/Calcutta,4490.0,4490.0,4489.5,4489.5,61
520,20230704 12:10:00 Asia/Calcutta,4489.75,4490.0,4489.75,4490.0,16
521,20230704 12:11:00 Asia/Calcutta,4490.0,4490.0,4490.0,4490.0,18
522,20230704 12:12:00 Asia/Calcutta,4490.25,4490.25,4490.0,4490.25,28
523,20230704 12:13:00 Asia/Calcutta,4490.25,4490.5,4490.25,4490.25,24
524,20230704 12:14:00 Asia/Calcutta,4490.25,4490.5,4490.25,4490.25,15
525,20230704 12:15:00 Asia/Calcutta,4490.25,4490.5,4490.0,4490.25,105
526,20230704 12:16:00 Asia/Calcutta,4490.25,4490.25,4490.25,4490.25,19
527,20230704 12:17:00 Asia/Calcutta,4490.25,4490.75,4490.25,4490.75,29
528,20230704 12:18:00 Asia/Calcutta,4490.5,4490.75,4490.5,4490.75,56
529,20230704 12:19:00 Asia/Calcutta,4490.5,4490.75,4490.5,4490.5,53
530,20230704 12:20:00 Asia/Calcutta,4490.5,4490.5,4490.5,4490.5,3
531,20230704 12:21:00 Asia/Calcutta,4490.5,4490.75,4490.5,4490.75,7
532,20230704 12:22:00 Asia/Calcutta,4490.5,4491.0,4490.25,4491.0,120
533,20230704 12:23:00 Asia/Calcutta,4491.0,4491.25,4490.75,4491.25,198
534,20230704 12:24:00 Asia/Calcutta,4491.25,4491.5,4491.25,4491.5,121
535,20230704 12:25:00 Asia/Calcutta,4491.5,4491.75,4491.25,4491.5,73
536,20230704 12:26:00 Asia/Calcutta,4491.5,4491.5,4491.25,4491.25,37
537,20230704 12:27:00 Asia/Calcutta,4491.5,4491.5,4491.5,4491.5,37
538,20230704 12:28:00 Asia/Calcutta,4491.75,4491.75,4491.5,4491.75,45
539,20230704 12:29:00 Asia/Calcutta,4491.5,4492.25,4491.5,4492.25,162
540,20230704 12:30:00 Asia/Calcutta,4492.25,4492.75,4492.0,4492.5,582
541,20230704 12:31:00 Asia/Calcutta,4492.5,4493.25,4492.5,4492.75,237
542,20230704 12:32:00 Asia/Calcutta,4492.75,4493.0,4492.5,4492.75,106
543,20230704 12:33:00 Asia/Calcutta,4493.0,4493.0,4492.0,4492.5,200
544,20230704 12:34:00 Asia/Calcutta,4492.5,4492.5,4492.0,4492.25,183
545,20230704 12:35:00 Asia/Calcutta,4492.25,4492.25,4491.75,4492.0,64
546,20230704 12:36:00 Asia/Calcutta,4491.75,4492.0,4491.75,4492.0,147
547,20230704 12:37:00 Asia/Calcutta,4492.0,4492.25,4492.0,4492.0,88
548,20230704 12:38:00 Asia/Calcutta,4492.0,4492.0,4491.5,4491.75,137
549,20230704 12:39:00 Asia/Calcutta,4492.0,4492.75,4492.0,4492.25,211
550,20230704 12:40:00 Asia/Calcutta,4492.25,4492.25,4491.75,4491.75,198
551,20230704 12:41:00 Asia/Calcutta,4491.75,4492.0,4491.5,4491.5,129
552,20230704 12:42:00 Asia/Calcutta,4491.5,4491.75,4491.5,4491.75,51
553,20230704 12:43:00 Asia/Calcutta,4491.75,4491.75,4491.25,4491.75,74
554,20230704 12:44:00 Asia/Calcutta,4491.75,4491.75,4491.25,4491.75,144
555,20230704 12:45:00 Asia/Calcutta,4491.75,4492.0,4491.5,4492.0,94
556,20230704 12:46:00 Asia/Calcutta,4492.0,4492.0,4491.75,4491.75,86
557,20230704 12:47:00 Asia/Calcutta,4492.0,4492.5,4491.75,4492.25,177
558,20230704 12:48:00 Asia/Calcutta,4492.25,4492.25,4491.75,4491.75,77
559,20230704 12:49:00 Asia/Calcutta,4492.0,4492.0,4491.75,4491.75,115
560,20230704 12:50:00 Asia/Calcutta,4491.75,4492.0,4491.5,4492.0,133
561,20230704 12:51:00 Asia/Calcutta,4491.75,4491.75,4491.75,4491.75,96
562,20230704 12:52:00 Asia/Calcutta,4492.0,4492.0,4491.5,4491.5,151
563,20230704 12:53:00 Asia/Calcutta,4491.5,4491.5,4491.0,4491.0,124
564,20230704 12:54:00 Asia/Calcutta,4491.0,4491.5,4490.75,4491.25,163
565,20230704 12:55:00 Asia/Calcutta,4491.5,4491.5,4490.75,4491.0,102
566,20230704 12:56:00 Asia/Calcutta,4491.0,4491.5,4491.0,4491.5,108
567,20230704 12:57:00 Asia/Calcutta,4491.75,4491.75,4491.5,4491.75,64
568,20230704 12:58:00 Asia/Calcutta,4491.75,4491.75,4490.75,4491.25,130
569,20230704 12:59:00 Asia/Calcutta,4491.25,4491.5,4491.25,4491.25,55
570,20230704 13:00:00 Asia/Calcutta,4491.25,4492.0,4491.25,4491.5,110
571,20230704 13:01:00 Asia/Calcutta,4491.75,4492.0,4491.5,4492.0,58
572,20230704 13:02:00 Asia/Calcutta,4492.0,4492.0,4491.75,4492.0,145
573,20230704 13:03:00 Asia/Calcutta,4491.75,4492.0,4491.75,4491.75,87
574,20230704 13:04:00 Asia/Calcutta,4491.75,4491.75,4491.5,4491.75,81
575,20230704 13:05:00 Asia/Calcutta,4491.75,4491.75,4491.5,4491.75,73
576,20230704 13:06:00 Asia/Calcutta,4491.75,4492.25,4491.75,4492.25,93
577,20230704 13:07:00 Asia/Calcutta,4492.0,4492.0,4491.75,4492.0,65
578,20230704 13:08:00 Asia/Calcutta,4492.0,4492.5,4491.5,4492.5,88
579,20230704 13:09:00 Asia/Calcutta,4492.5,4492.75,4492.5,4492.75,167
580,20230704 13:10:00 Asia/Calcutta,4492.75,4493.0,4492.25,4492.25,152
581,20230704 13:11:00 Asia/Calcutta,4492.0,4493.0,4492.0,4493.0,263
582,20230704 13:12:00 Asia/Calcutta,4493.0,4493.25,4493.0,4493.0,91
583,20230704 13:13:00 Asia/Calcutta,4493.0,4493.5,4493.0,4493.5,110
584,20230704 13:14:00 Asia/Calcutta,4493.5,4493.75,4493.25,4493.5,338
585,20230704 13:15:00 Asia/Calcutta,4493.75,4493.75,4493.0,4493.5,115
586,20230704 13:16:00 Asia/Calcutta,4493.25,4493.5,4493.25,4493.25,197
587,20230704 13:17:00 Asia/Calcutta,4493.25,4493.25,4492.75,4493.0,120
588,20230704 13:18:00 Asia/Calcutta,4492.75,4493.25,4492.75,4493.25,177
589,20230704 13:19:00 Asia/Calcutta,4493.25,4493.25,4493.0,4493.0,79
590,20230704 13:20:00 Asia/Calcutta,4493.0,4493.0,4492.25,4492.25,113
591,20230704 13:21:00 Asia/Calcutta,4492.25,4492.75,4492.25,4492.75,77
592,20230704 13:22:00 Asia/Calcutta,4492.75,4492.75,4492.75,4492.75,24
593,20230704 13:23:00 Asia/Calcutta,4492.5,4492.5,4492.25,4492.25,59
594,20230704 13:24:00 Asia/Calcutta,4492.5,4492.5,4492.0,4492.25,16
595,20230704 13:25:00 Asia/Calcutta,4492.5,4492.75,4492.25,4492.75,127
596,20230704 13:26:00 Asia/Calcutta,4492.5,4493.0,4492.5,4492.75,41
597,20230704 13:27:00 Asia/Calcutta,4492.5,4492.75,4492.5,4492.75,76
598,20230704 13:28:00 Asia/Calcutta,4493.0,4493.0,4492.75,4493.0,60
599,20230704 13:29:00 Asia/Calcutta,4493.0,4493.25,4492.75,4492.75,33
600,20230704 13:30:00 Asia/Calcutta,4493.0,4493.0,4492.25,4492.5,87
601,20230704 13:31:00 Asia/Calcutta,4492.5,4492.75,4492.25,4492.5,74
602,20230704 13:32:00 Asia/Calcutta,4492.5,4492.75,4492.25,4492.75,55
603,20230704 13:33:00 Asia/Calcutta,4492.75,4492.75,4492.5,4492.5,60
604,20230704 13:34:00 Asia/Calcutta,4492.5,4492.5,4492.25,4492.5,29
605,20230704 13:35:00 Asia/Calcutta,4492.5,4492.5,4492.25,4492.5,135
606,20230704 13:36:00 Asia/Calcutta,4492.5,4492.5,4492.0,4492.0,158
607,20230704 13:37:00 Asia/Calcutta,4492.0,4492.0,4491.5,4491.5,92
608,20230704 13:38:00 Asia/Calcutta,4491.5,4491.75,4491.5,4491.75,71
609,20230704 13:39:00 Asia/Calcutta,4491.75,4491.75,4491.5,4491.75,72
610,20230704 13:40:00 Asia/Calcutta,4492.0,4492.0,4492.0,4492.0,69
611,20230704 13:41:00 Asia/Calcutta,4492.0,4492.25,4491.5,4491.75,135
612,20230704 13:42:00 Asia/Calcutta,4491.75,4491.75,4491.75,4491.75,72
613,20230704 13:43:00 Asia/Calcutta,4492.0,4492.25,4492.0,4492.0,81
614,20230704 13:44:00 Asia/Calcutta,4491.75,4492.0,4491.75,4492.0,45
615,20230704 13:45:00 Asia/Calcutta,4492.0,4492.0,4491.75,4492.0,86
616,20230704 13:46:00 Asia/Calcutta,4492.0,4492.25,4491.75,4492.0,103
617,20230704 13:47:00 Asia/Calcutta,4492.0,4492.0,4491.75,4491.75,82
618,20230704 13:48:00 Asia/Calcutta,4491.75,4492.0,4491.5,4491.5,62
619,20230704 13:49:00 Asia/Calcutta,4491.75,4491.75,4491.75,4491.75,90
620,20230704 13:50:00 Asia/Calcutta,4491.75,4491.75,4491.75,4491.75,22
621,20230704 13:51:00 Asia/Calcutta,4491.5,4491.75,4491.5,4491.75,56
622,20230704 13:52:00 Asia/Calcutta,4491.75,4492.25,4491.75,4492.25,152
623,20230704 13:53:00 Asia/Calcutta,4492.25,4492.25,4492.0,4492.0,73
624,20230704 13:54:00 Asia/Calcutta,4492.0,4492.25,4491.75,4492.25,76
625,20230704 13:55:00 Asia/Calcutta,4492.25,4492.5,4492.0,4492.5,189
626,20230704 13:56:00 Asia/Calcutta,4492.5,4492.5,4492.25,4492.25,54
627,20230704 13:57:00 Asia/Calcutta,4492.25,4492.5,4492.25,4492.25,149
628,20230704 13:58:00 Asia/Calcutta,4492.25,4492.5,4492.25,4492.25,54
629,20230704 13:59:00 Asia/Calcutta,4492.25,4492.25,4491.75,4491.75,13
630,20230704 14:00:00 Asia/Calcutta,4492.0,4492.0,4491.75,4491.75,100
631,20230704 14:01:00 Asia/Calcutta,4491.5,4491.75,4491.5,4491.5,57
632,20230704 14:02:00 Asia/Calcutta,4491.5,4491.5,4490.75,4490.75,138
633,20230704 14:03:00 Asia/Calcutta,4490.75,4491.0,4490.75,4490.75,95
